feature,exact_train,exact_num_train,pearson_train,spearman_train,mutual_info_train,exact_test,exact_num_test,pearson_test,spearman_test,exact_train_trans,pearson_train_trans,spearman_train_trans,mutual_info_train_trans
cat__Title_RISEBORO COMMUNITY PARTNERSHIP VAN,,,,,,,,,,False,,,0.008554667200177057
cat__Title_RISEBORO COMMUNITY PARTNERSHIP--CYPRESS HILLS I,,,,,,,,,,False,,,0.0
cat__Title_RISEBORO COMMUNITY PARTNERSHIP-37 HILLSIDE,,,,,,,,,,False,,,0.0
cat__Title_RISEWELL,,,,,,,,,,False,,,0.022830753946659677
cat__Title_RIVERBANK PARK PLAYGROUND UPGRADE,,,,,,,,,,False,,,0.0
"cat__Title_RIVERBAY FUND, INC",,,,,,,,,,False,,,0.018217432031153002
cat__Title_RIVERBEND HOUSING COMPANY,,,,,,,,,,False,,,0.0
cat__Title_RIVERSIDE PARK,,,,,,,,,,False,,,0.0
cat__Title_RIVERSIDE PARK STAIR RECONSTRUCTION 160TH STREET AND RIVERSIDE DRIVE,,,,,,,,,,False,,,0.0
cat__Title_RIVERSIDE PARK SYNTHETIC TURF REPLACEMENT,,,,,,,,,,False,,,0.0
cat__Title_RIVERSIDE PARK WALL REPAIR W72ND STREET,,,,,,,,,,False,,,0.0
cat__Title_ROBERT COUCHE SENIOR CENTER,,,,,,,,,,False,,,0.0
cat__Title_ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL - GYMNASIUM UPGADES,,,,,,,,,,False,,,0.0
cat__Title_ROBERT F. WAGNER SECONDARY SCHOOL,,,,,,,,,,False,,,0.02672210098088268
cat__Title_ROBERT L STEVENSON SCHOOL B:M183 S:M183,,,,,,,,,,False,,,0.0
cat__Title_ROBERTO CLEMENTE STATE PARK,,,,,,,,,,False,,,0.010313374095829886
cat__Title_ROCKAWAY COLLEGIATE HIGH SCHOOL STEM LAB B:Q410 S:Q351 B:Q410 S:Q351,,,,,,,,,,False,,,0.010821211490139149
cat__Title_ROCKY'S DOG RUN,,,,,,,,,,False,,,0.0
cat__Title_ROOFTOP FILM INC. AV SYSTEM UPGRADE,,,,,,,,,,False,,,0.0
cat__Title_ROOFTOP FILMS AV SYSTEM,,,,,,,,,,False,,,0.0
cat__Title_ROOFTOP FILMS LED DISPLAY SYSTEM,,,,,,,,,,False,,,0.0
cat__Title_ROOSEVELT ISLAND OPERATING CORP - BLACKWELL HOUSE,,,,,,,,,,False,,,0.026247133284189594
cat__Title_ROOSEVELT ISLAND SCHOOL BATHROOM UPGRADES B:M271 S:M217,,,,,,,,,,False,,,0.0
"cat__Title_ROULETTE INTERMEDIUM, INC. EQUIPMENT",,,,,,,,,,False,,,0.0020097618948105023
"cat__Title_ROUNDABOUT THEATRE COMPANY, INC.",,,,,,,,,,False,,,0.01927574613802907
"cat__Title_ROUNDABOUT THEATRE COMPANY, INC. STUDIO 54 REVITALIZATION PROJECT",,,,,,,,,,False,,,0.0
cat__Title_ROW NEW YORK SHERMAN CREEK COMMUNITY DOCK,,,,,,,,,,False,,,0.0
"cat__Title_ROW NEW YORK, INC-SHERMAN CREEK COMMUNITY DOCK AND GANGWAY",,,,,,,,,,False,,,0.003067264507334855
cat__Title_ROW NEW YORKINC.,,,,,,,,,,False,,,0.0
cat__Title_ROY CAMPANELLA SENSORY GARDEN B:K231 S:K721,,,,,,,,,,False,,,0.005335479039263902
cat__Title_ROY REUTHER NEIGHBORHOOD SENIOR CENTER,,,,,,,,,,False,,,0.0
cat__Title_RUPPERT PARK COMFORT STATION (ADDITIONAL $3.5M IN P  CN016),,,,,,,,,,False,,,0.004571768706627566
cat__Title_RUSSEL PETERSON PARK PHASE 2,,,,,,,,,,False,,,0.012353793071324226
cat__Title_RUSSELL PEDERSON PLAYGROUND IMPROVEMENTS,,,,,,,,,,False,,,0.010241277282437622
cat__Title_RYAN HEALTH ACQUISITION PROJECT,,,,,,,,,,False,,,0.0
cat__Title_RYERSON TOWERS SITEWIDE MODERNIZATION,,,,,,,,,,False,,,0.015315145732067492
"cat__Title_RYERSON TOWERS, INC.",,,,,,,,,,False,,,0.0
"cat__Title_RYERSON TOWERS, INC. - RISER REPLACEMENT & ELECTRICAL UPGRADE",,,,,,,,,,False,,,0.0
cat__Title_Redwood Middle School Tech upgrade B:Q072 S:Q332,,,,,,,,,,False,,,0.0
cat__Title_Roadway Resurfacing CD 28,,,,,,,,,,False,,,0.0
cat__Title_SAFE HORIZON,,,,,,,,,,False,,,0.004826731338197554
cat__Title_SAFE HORIZON - VEHICLE REQUEST,,,,,,,,,,False,,,0.0
cat__Title_SAFE ROUTE TO SCHOOL,,,,,,,,,,False,,,0.009573577834277813
cat__Title_SAFE ROUTES TO TRANSIT: 86TH STREET - 86TH STREET FROM 19TH AVENUE TO 2,,,,,,,,,,False,,,0.0
cat__Title_SAFETY AND SECURITY ENHANCEMENT AT MIDWOOD LIBRARY,,,,,,,,,,False,,,0.0
cat__Title_SAINT MARY'S HOSPITAL FOR CHILDREN,,,,,,,,,,False,,,0.0
cat__Title_SAINT NICHOLAS PARK - PLAYGROUND,,,,,,,,,,False,,,0.004410476752974013
cat__Title_SAM BURT HOUSES COMMON AREA UPGRADES,,,,,,,,,,False,,,0.001850439900366041
cat__Title_SAMUEL FIELD Y,,,,,,,,,,False,,,0.0
cat__Title_SAMUEL FIELD YM & YWHA INC.,,,,,,,,,,False,,,0.0
cat__Title_SAMUEL FIELD YM&YWHA,,,,,,,,,,False,,,0.011962901745910415
"cat__Title_SAMUEL FIELD YM&YWHA, INC.",,,,,,,,,,False,,,0.0
cat__Title_SANTOS COMMUNITY GARDEN WATER SUPPLY,,,,,,,,,,False,,,0.0
cat__Title_SARA D. ROOSEVELT RIVINGTON PLAYGROUND RENOVATION,,,,,,,,,,False,,,0.0036885742565857527
cat__Title_SARATOGA PARK,,,,,,,,,,False,,,0.0
cat__Title_SATELLITE ACADEMY HS,,,,,,,,,,False,,,0.0
cat__Title_SBH COMMUNITY SERVICE NETWORK (SEPHARDIC BIKUR HOLIM) BLDG ACQUISITION,,,,,,,,,,False,,,0.0
cat__Title_SCA - GREGORIO LUPERON HIGH SCHOOL,,,,,,,,,,False,,,0.00183758367641218
cat__Title_SCARANGELLA PLAYGROUND (STILLWELL AVENUE AND AVENUE V),,,,,,,,,,False,,,0.00431695686984046
cat__Title_SCHOLARS' ACADEMY MEDIA STUDIO UPGRADE B:Q323 S:27Q323 B:Q323 S:27Q323,,,,,,,,,,False,,,0.0
cat__Title_SCHOMBURG CENTER FOR RESEARCH,,,,,,,,,,False,,,0.0
cat__Title_SCHOOL FOR ENVIRONMENTAL CITIZENSHIP - 125 E. 181ST STREET,,,,,,,,,,False,,,0.0
cat__Title_SCHOOL OF THE FUTURE HIGH SCHOOL TECH UPGRADES B:M660 S:M413,,,,,,,,,,False,,,0.004598390381032047
cat__Title_SCHUYLERVILLE PREPARATORY HIGH SCHOOL,,,,,,,,,,False,,,0.012591444183675193
cat__Title_SCHUYLERVILLE PREPATORY HIGH SCHOOL: UPGRADE,,,,,,,,,,False,,,0.0
cat__Title_SEAPORT MUSEUM HISTORIC SCHERMERHORN ROW ACCESSIBILITY PROJECT,,,,,,,,,,False,,,0.03042624760853574
cat__Title_SEAPORT MUSEUM NEW YORK - WAVERTREE SHIP PHASE II,,,,,,,,,,False,,,0.0
cat__Title_SECOND ATLANTIC TERMINAL HOUSING CORP.,,,,,,,,,,False,,,0.0
"cat__Title_SECOND STAGE THEATRE, INC.",,,,,,,,,,False,,,0.0
cat__Title_SECONDARY SCHOOL FOR JOURNALISM,,,,,,,,,,False,,,0.0
cat__Title_SECONDARY SCHOOL FOR LAW,,,,,,,,,,False,,,0.0
cat__Title_SECURITY CAMERAS AT ASTORIA HOUSES,,,,,,,,,,False,,,0.003300201007286674
cat__Title_SECURITY CAMERAS AT FRANKLIN DELANO ROOSEVELT HIGH SCHOOL HIGH SCHOOL,,,,,,,,,,False,,,0.005902380622024417
cat__Title_SECURITY CAMERAS FOR LOCAL POLICE PRECINCTS,,,,,,,,,,False,,,0.0
cat__Title_SECURITY CAMERAS FOR NYCHA FULTON HOUSES,,,,,,,,,,False,,,0.007900510283195494
cat__Title_SEDGWICK BRANCH NEW ROOF & HVAC REPLACEMENT,,,,,,,,,,False,,,0.0
"cat__Title_SELFHELP COMMUNITY SERVICES, INC.",,,,,,,,,,False,,,0.0
"cat__Title_SELFHELP COMMUNITY SERVICES, INC. THE ATRIUM AT SUMNER",,,,,,,,,,False,,,0.0035700908164715273
"cat__Title_SERVICES FOR THE UNDERSERVED, INC.-STARHILL PHASE I",,,,,,,,,,False,,,0.0
cat__Title_SESAME FLYERS INTERNATIONAL INC,,,,,,,,,,False,,,0.0
cat__Title_SETON PARK DOG RUN RENOVATIONS,,,,,,,,,,False,,,0.007227379962763791
cat__Title_SETON PARK SKATE PARK & FITNESS EQUIPMENT,,,,,,,,,,False,,,0.0
"cat__Title_SETTLEMENT HOUSING FUND, INC MELROSE CONCOURSE",,,,,,,,,,False,,,0.013773058922997627
"cat__Title_SETTLEMENT HOUSING FUND, INC.-TWIN PARKS TERRACE",,,,,,,,,,False,,,0.0
cat__Title_SEVENTH REGIMENT ARMORY CONSERVANCY,,,,,,,,,,False,,,0.0
cat__Title_SEWARD PARK SOUTH PLAYGROUND RECONSTRUCTION,,,,,,,,,,False,,,0.006654221024554374
cat__Title_SHEEPSHEAD HOUSES,,,,,,,,,,False,,,0.014634664456610658
cat__Title_SHEMA KOLAINU,,,,,,,,,,False,,,0.017576681714392528
cat__Title_SHEMA KOLAINU - HEAR OUR VOICES (SKHOV),,,,,,,,,,False,,,0.024870011285840654
cat__Title_SHIRLEY CHISHOLM RECREATION CENTER (846 P-217SCRC),,,,,,,,,,False,,,0.0
cat__Title_SHORE ROAD AND PARKWAY- BIKE PATH,,,,,,,,,,False,,,0.0
cat__Title_SI HISTORICAL SOCIETY (HISTORIC RICHMOND TOWN) - RENOVATION AND NEW EXH,,,,,,,,,,False,,,0.020364106014173267
cat__Title_SIDEWALK REPLACEMENT AT CARNEGIE HALL,,,,,,,,,,False,,,0.013115447910525546
cat__Title_SIMON BARUCH MIDDLE SCHOOL BATHROOMS RENOVATIONS B:M104 S:M104,,,,,,,,,,False,,,0.0
cat__Title_SMARTBOARDS FOR 29Q259,,,,,,,,,,False,,,0.0
cat__Title_SNUG HARBOR CULTURAL CENTER & BOTANICAL GARDEN,,,,,,,,,,False,,,0.0
cat__Title_SNUG HARBOR CULTURAL CENTER & BOTANICAL GARDEN -  CPSD: PHASE 1A,,,,,,,,,,False,,,0.02609197116912476
cat__Title_SNUG HARBOR PORTABLE STAGE,,,,,,,,,,False,,,0.002000906464979302
cat__Title_SOLAR ONE,,,,,,,,,,False,,,0.0
cat__Title_SOLARIZE EVERY SCHOOL IN COUNCIL DISTRICT 22,,,,,,,,,,False,,,0.0
cat__Title_SOTOMAYOR HOUSES,,,,,,,,,,False,,,0.020963118177234286
cat__Title_SOUTH BRONX INTERNATIONAL - STEM LAB  BX593 S:X593,,,,,,,,,,False,,,0.0
cat__Title_SOUTH BRONX PREPARATORY (07X221) - INDOOR GYM,,,,,,,,,,False,,,0.0
cat__Title_SOUTH BROOKLYN COMMUNITY H.S.  MOBILE SCIENCE LAB,,,,,,,,,,False,,,0.0
cat__Title_SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,,,,,,,,,,False,,,0.0
cat__Title_SOUTH JAMAICA LIBRARY RENOVATION,,,,,,,,,,False,,,0.012131195377667048
cat__Title_SOUTH RICHMOND HIGH SCHOOL - TECHNOLOGY,,,,,,,,,,False,,,0.028897928065884315
cat__Title_SOUTH RICHMOND HIGH SCHOOL TECHNOLOGY,,,,,,,,,,False,,,0.0
cat__Title_SPACEWORKS NYC INC.,,,,,,,,,,False,,,0.01468260465179938
"cat__Title_SPOKE THE HUB DANCING, INC. AV UPGRADES",,,,,,,,,,False,,,0.0
"cat__Title_SPOKE THE HUB DANCING, INC. LIGHTING UPGRADE",,,,,,,,,,False,,,0.008420134920860356
cat__Title_SPRINGFIELD GARDENS HIGH SCHOOL CAMPUS,,,,,,,,,,False,,,0.0
cat__Title_SPRINGFIELD PARK,,,,,,,,,,False,,,0.0
cat__Title_ST. FRANCIS COLLEGE,,,,,,,,,,False,,,0.0
"cat__Title_ST. GEORGE THEATRE RESTORATION, INC.",,,,,,,,,,False,,,0.02585537639885871
cat__Title_ST. JAMES TOWERS FACADE RENOVATIONS,,,,,,,,,,False,,,0.02937528703657044
cat__Title_ST. JOHN'S EPISCOPAL HOSPITAL - LABOR AND DELIVERY UNIT RENOVATION,,,,,,,,,,False,,,0.007729383389061262
cat__Title_ST. JOHN'S EPISCOPAL HOSPITAL LABOR AND DELIVERY UNIT RENOVATION,,,,,,,,,,False,,,0.021606278437437787
cat__Title_ST. LUKE'S-ROOSEVELT HOSPITAL CENTER INC. D/B/A MOUT SINAI ST. LUKE'S,,,,,,,,,,False,,,0.024069321732278937
cat__Title_ST. MARKS CHURCH PLAY YARD ACQUISITION,,,,,,,,,,False,,,0.0
cat__Title_ST. MARY'S HOSPITAL INITIAL OUFIT FOR NEW EXTENTION,,,,,,,,,,False,,,0.0
cat__Title_ST. MARY'S HOSPITAL INITIAL OUTFITTING,,,,,,,,,,False,,,0.0036549562187024875
cat__Title_ST. NICKS ALLIANCE - 211 AINSLIE ST.,,,,,,,,,,False,,,0.0
cat__Title_ST. NICKS ALLIANCE CORP. - MASPETH MANAGERS,,,,,,,,,,False,,,0.010715412693746096
cat__Title_ST. NICKS ALLIANCE JENNINGS HALL EXPANSION,,,,,,,,,,False,,,0.0
cat__Title_ST. NICKS ALLIANCE WORKFORCE CENTER,,,,,,,,,,False,,,0.0
cat__Title_ST. SIMON STOCK PRE-K - TECHNOLOGY,,,,,,,,,,False,,,0.005457779290373388
"cat__Title_ST. VINCENT'S SERVICES, INC. 245 CLARKSON AVE",,,,,,,,,,False,,,0.0
cat__Title_STAR ACADEMY STEM LAB B:M063 S:M063,,,,,,,,,,False,,,0.015056106241086553
cat__Title_STARR STREET PLAYGROUND RESCONSTRUCTION,,,,,,,,,,False,,,0.0
cat__Title_START TREATMENT & RECOVERY CENTERS,,,,,,,,,,False,,,0.0
cat__Title_START TREATMENT & RECOVERY CENTERS INC. ELEVATOR,,,,,,,,,,False,,,0.01158159795023117
cat__Title_STATEN ISLAND CHILDREN'S MUSEUM,,,,,,,,,,False,,,0.0
cat__Title_STATEN ISLAND CHILDREN'S MUSEUM - MECHANICAL SYSTEM UPGRADE,,,,,,,,,,False,,,0.008799776471638765
cat__Title_STATEN ISLAND CIVIC LEADERSHIP,,,,,,,,,,False,,,0.0
cat__Title_STATEN ISLAND FIRE SQUAD,,,,,,,,,,False,,,0.0
cat__Title_STATEN ISLAND HISTORICAL SOCIETY BRITTON COTTAGE,,,,,,,,,,False,,,0.0
cat__Title_STATEN ISLAND TECHNICAL HIGH SCHOOL - LOCKER ROOM UPGRADE,,,,,,,,,,False,,,0.015533009216575522
cat__Title_STATEN ISLAND UNIVERSITY HOSPITAL,,,,,,,,,,False,,,0.007570621805159661
cat__Title_STATEN ISLAND UNIVERSITY HOSPITAL  CARDIO BYPASS MACHINE,,,,,,,,,,False,,,0.005332177853590636
cat__Title_STATEN ISLAND UNIVERSITY HOSPITAL PB MAMMO,,,,,,,,,,False,,,0.004089201533117759
cat__Title_STATEN ISLAND ZOO-CLOVE ROAD ENTRANCE DISCOVERY ZONE,,,,,,,,,,False,,,0.00013081109251800171
cat__Title_STATEN ISLAND ZOOLOGICAL SOCIETY - CLOVE ENTRANCE DISCOVERY ZONE,,,,,,,,,,False,,,0.0
cat__Title_STATEN ISLAND ZOOLOGICAL SOCIETY INC - CLOVE ENTRY DISCOVERY ZONE,,,,,,,,,,False,,,0.0
cat__Title_STATEN ISLAND ZOOLOGICAL SOCIETY SENSATION STATION,,,,,,,,,,False,,,0.0
cat__Title_STEAM BRIDGE SCHOOL (BRONX),,,,,,,,,,False,,,0.0060757307432028895
cat__Title_STEVENSON COMMONS BUILDING 3 (''B3''),,,,,,,,,,False,,,0.002006651482134636
cat__Title_STREET RECONSTRUCTION,,,,,,,,,,False,,,0.0
cat__Title_STREET TREE PLANTING,,,,,,,,,,False,,,0.0075903931569296645
"cat__Title_STRIVE INTERNATIONAL, INC. - TRAINING FACILITY COMPUTER SYSTEM",,,,,,,,,,False,,,0.0
cat__Title_STRONG STREET PLAYGROUND,,,,,,,,,,False,,,0.023504168010648918
cat__Title_STRYCKER'S BAY APARTMENTS IMPROVEMENTS,,,,,,,,,,False,,,0.0
cat__Title_STUYVESANT HS GYM REPAIR,,,,,,,,,,False,,,0.011502958630984494
cat__Title_SUNNERS PLAYGROUND,,,,,,,,,,False,,,0.0038046124767046052
cat__Title_SUNNYSIDE COMMUNITY SERVICES INITIAL OUTFITTING FOR LIC,,,,,,,,,,False,,,0.0
cat__Title_SUSAN E. WAGNER HIGH SCHOOL MEDIA STUDIO B:R460 S:R460,,,,,,,,,,False,,,0.006298546470683064
cat__Title_SUSAN E. WAGNER HIGH SCHOOL PRESS BOX B:R460 S:R460,,,,,,,,,,False,,,0.03377658004817796
cat__Title_SUSAN WAGNER HS MEDIA CENTER & RECORDING STUDIO B:R460 S:R460,,,,,,,,,,False,,,0.0
cat__Title_SYMPHONY SPACE,,,,,,,,,,False,,,0.0
cat__Title_SYMPHONY SPACE 360,,,,,,,,,,False,,,0.0
cat__Title_SYMPHONY SPACE BUILDING TOGETHER RENOVATION,,,,,,,,,,False,,,0.015708416395613156
cat__Title_SYMPHONY SPACE THEATER RENOVATION,,,,,,,,,,False,,,0.01679996750285806
cat__Title_Sephardic Community Center,,,,,,,,,,False,,,0.020862449862248056
"cat__Title_TAG PTA, INC. RESTROOM UPGRADES B:04M012 S:M117",,,,,,,,,,False,,,0.0
cat__Title_TALENT UNLIMITED HIGH SCHOOL TECH UPGRADES B:M480 S:M519,,,,,,,,,,False,,,0.013606480462056147
cat__Title_TAYLOR WYTHE HOUSES SECURITY CAMERAS,,,,,,,,,,False,,,0.0
cat__Title_TEACHERS COLLEGE COMMUNITY SCHOOL--MS 517M,,,,,,,,,,False,,,0.025488316928949928
cat__Title_TECH UPGRADES AT BROOKLYN SCHOOL OF INQUIRY,,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT DISTRICT 4 LIBRARIES,,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT JHS 223K,,,,,,,,,,False,,,0.002983216911605524
cat__Title_TECH UPGRADES AT K505,,,,,,,,,,False,,,0.015782504937567055
cat__Title_TECH UPGRADES AT K525,,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT K525 (EDWARD R. MURROW HIGH SCHOOL),,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT K686,,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT K686 (BROOKLYN SCHOOL OF INQUIRY),,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT PS134,,,,,,,,,,False,,,0.009738468986478566
cat__Title_TECH UPGRADES AT PS164,,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT PS177,,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT PS180,,,,,,,,,,False,,,0.01770983827255357
cat__Title_TECH UPGRADES AT PS192,,,,,,,,,,False,,,0.017056989865412042
cat__Title_TECH UPGRADES AT PS217,,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT PS226,,,,,,,,,,False,,,0.02115631229842485
cat__Title_TECH UPGRADES AT PS231K,,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT PS238,,,,,,,,,,False,,,0.0
cat__Title_TECH UPGRADES AT PS48,,,,,,,,,,False,,,0.00928674461197776
cat__Title_TECHNOLOGY UPGRADE - 65 JUMEL TERRACE,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT DISTRICT LIBRARIES,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT I.S. 10Q,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT I.S. 126Q,,,,,,,,,,False,,,0.006067428066150349
cat__Title_TECHNOLOGY UPGRADES AT I.S. 141Q,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT I.S.235Q,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT LONG ISLAND CITY HIGH SCHOOL,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT P.S. 122Q,,,,,,,,,,False,,,0.010136659901117895
cat__Title_TECHNOLOGY UPGRADES AT P.S. 151Q,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT P.S. 17Q,,,,,,,,,,False,,,0.004405337158921441
cat__Title_TECHNOLOGY UPGRADES AT P.S. 234Q,,,,,,,,,,False,,,0.003780186182638978
cat__Title_TECHNOLOGY UPGRADES AT P.S. 255Q,,,,,,,,,,False,,,0.00660365898137627
cat__Title_TECHNOLOGY UPGRADES AT P.S. 2Q,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT P.S. 84Q,,,,,,,,,,False,,,0.016699823703354433
cat__Title_TECHNOLOGY UPGRADES AT P.S. 85Q,,,,,,,,,,False,,,0.03181731852942349
cat__Title_TECHNOLOGY UPGRADES AT P.S.171Q,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT Q300,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT Q993 AT LONG ISLAND CITY HIGH SCHOOL,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES AT THE YOUNG WOMEN'S LEADERSHIP SCHOOL IN ASTORIA,,,,,,,,,,False,,,0.0030353002233027837
cat__Title_TECHNOLOGY UPGRADES FOR 29Q015,,,,,,,,,,False,,,0.0
cat__Title_TECHNOLOGY UPGRADES FOR 29Q492,,,,,,,,,,False,,,0.0
cat__Title_TEN EYCK PLAZA,,,,,,,,,,False,,,0.0
cat__Title_THALIA SPANISH THEATRE,,,,,,,,,,False,,,0.0
cat__Title_THE 122 COMMUNITY CENTER FA├çADE RECONSTRUCTION,,,,,,,,,,False,,,0.0
cat__Title_THE ANDERSON SCHOOL SUPPLEMENTAL COOLING B:M044 S:M334,,,,,,,,,,False,,,0.0
cat__Title_THE ARMORY FOUNDATION,,,,,,,,,,False,,,0.0
cat__Title_THE ARTHUR TAPPAN SCHOOL GYM RENOVATION B:B:M046 S:S:M046,,,,,,,,,,False,,,0.012008361092603614
cat__Title_THE BOYS AND GIRLS CLUB OF HARLEM - PART B,,,,,,,,,,False,,,0.0
"cat__Title_THE BRIDGE, INC. - BETANCES VI DEVELOPMENT PROJECT",,,,,,,,,,False,,,0.0009249948628271554
"cat__Title_THE BRONX DOCUMENTARY CENTER, INC. - IT SYSTEM FOR PRINTING",,,,,,,,,,False,,,0.0
cat__Title_THE BRONX MUSEUM OF THE ARTS,,,,,,,,,,False,,,0.0
cat__Title_THE BRONX SCHOOL OF YOUNG LEADERS (MS 331),,,,,,,,,,False,,,0.0
cat__Title_THE BROOKDALE HOSPITAL MEDICAL CENTER,,,,,,,,,,False,,,0.018708189151972476
"cat__Title_THE BROTHERHOOD/SISTER SOL, INC.",,,,,,,,,,False,,,0.0027483788977624712
cat__Title_THE CAMPAIGN AGAINST HUNGER,,,,,,,,,,False,,,0.024334562824363637
cat__Title_THE CAMPAIGN AGAINST HUNGER - RENOVATION,,,,,,,,,,False,,,0.0
cat__Title_THE CAMPAIGN AGAINST HUNGER FOOD HUB (20-093485-P6200),,,,,,,,,,False,,,0.015337170623627827
cat__Title_THE CAMPAIGN AGAINST HUNGER INC,,,,,,,,,,False,,,0.0
cat__Title_THE CATHEDRAL AT SAINT JOHN THE DIVINE,,,,,,,,,,False,,,0.0
cat__Title_THE CENTER FOR URBAN COMMUNITY SERVICE AFFORDABLE HOUSING DEVELOPMENT,,,,,,,,,,False,,,0.024837572228144644
cat__Title_THE CHILDREN'S LAB SCHOOL TECH UPGRADES B:Q313 S:Q343,,,,,,,,,,False,,,0.013654847732899711
cat__Title_THE CHILDREN'S VILLAGE COMPUTER NETWORK,,,,,,,,,,False,,,0.003967188702485913
cat__Title_THE CHILDREN'S VILLAGE-THE ELIZA,,,,,,,,,,False,,,0.0
cat__Title_THE CHILDREN'S WORKSHOP SCHOOL TECH UPGRADES B:M061 S:M361,,,,,,,,,,False,,,0.0
"cat__Title_THE COMMUNITY BUILDERS, INC.",,,,,,,,,,False,,,0.0
cat__Title_THE DOE FUND,,,,,,,,,,False,,,0.0
"cat__Title_THE DOE FUND, INC.",,,,,,,,,,False,,,0.00584414763790253
"cat__Title_THE DOOR - A CENTER OF ALTERNATIVES, INC.",,,,,,,,,,False,,,0.0
cat__Title_THE DOUGLASTON SCHOOL TECH UPGRADE B:Q098 S:Q098,,,,,,,,,,False,,,0.002712847959596587
cat__Title_THE EAST VILLAGE COMMUNITY SCHOOL (01M315) - TECHNOLOGY,,,,,,,,,,False,,,0.0
cat__Title_THE EQUITY PROJECT CHARTER SCHOOL -  GYMANSIUM OUFITTING,,,,,,,,,,False,,,0.0
cat__Title_THE EZRA JACK KEATS PRE-K CENTER TECH UPGRADES B:Q382 S:Q335,,,,,,,,,,False,,,0.00967704437503425
"cat__Title_THE FLOATING HOSPITAL, INC",,,,,,,,,,False,,,0.00039734390770185257
"cat__Title_THE FRIENDS OF CROWN HEIGHTS EDUCATIONAL CENTERS, INC. - VEHICLE",,,,,,,,,,False,,,0.0030206358907403086
cat__Title_THE GRACE FOUNDATION OF NEW YORK,,,,,,,,,,False,,,0.0
cat__Title_THE GRADUATE CENTER - THE BRIDGE,,,,,,,,,,False,,,0.0
"cat__Title_THE GUILD FOR EXCEPTIONAL CHILDREN, INC.",,,,,,,,,,False,,,0.0
cat__Title_THE GUILD FOR EXCEPTIONAL CHILDRENINC.,,,,,,,,,,False,,,0.0
cat__Title_THE HAMMOND - TECHNOLOGY PURCHASES,,,,,,,,,,False,,,0.000983787504743816
cat__Title_THE HIGH LINE,,,,,,,,,,False,,,0.008937123566213678
cat__Title_THE HIGH LINE: DRAINAGE,,,,,,,,,,False,,,0.0020524985464440704
cat__Title_THE HIGH LINE: LIGHTING AND SECURITY,,,,,,,,,,False,,,0.0026871572139262057
cat__Title_THE HIGH LINE: RUST AND CONCRETE,,,,,,,,,,False,,,0.004367660492356151
cat__Title_THE HIGH SCHOOL OF SPORTS MANAGEMENT (21K348) - TECHNOLOGY,,,,,,,,,,False,,,0.0
cat__Title_THE HORTICULTURAL SOCIETY OF NEW YORK,,,,,,,,,,False,,,0.013124361116344296
cat__Title_THE HORTICULTURAL SOCIETY OF NEW YORK - VAN PURCHASE,,,,,,,,,,False,,,0.0
cat__Title_THE HUTCHINSON PARKWAY APARTMENTS RENOVATIONS,,,,,,,,,,False,,,0.028434368686318656
cat__Title_THE JOINT OWNERSHIP ENTITY NEW YORK CITY CORP.,,,,,,,,,,False,,,0.007552161433319604
cat__Title_THE KENSINGTON SCHOOL- TECHNOLOGY,,,,,,,,,,False,,,0.0008345881453424298
cat__Title_THE LEARNING GARDEN (FARM) AT PS312,,,,,,,,,,False,,,0.0
cat__Title_THE LESLIE-LOHMAN MUSEUM- EXPANSION & RENOVATION PROJECT,,,,,,,,,,False,,,0.0099344726703956
cat__Title_THE LEXINGTON ACADEMY (04M072) - TECHNOLOGY,,,,,,,,,,False,,,0.006316026395923657
cat__Title_THE LOCKE SCHOOL OF ARTS AND ENGINEERING  BATHROOM RENOVATION B:B:M185 S:S:M185,,,,,,,,,,False,,,0.01772170407384621
